activation_payload_id	payload_version	source_mode	strategy_label	chain_id	sample_index	H0_value	H0_basin_label	branch_label	sticking_score	separation_metric	transition_indicator	regime_label	z_axis	bao_axis	planck_axis	display_group	source_reference	claim_boundary
strategy_ab_activation_synthetic_proxy_payload_v1	v1	SYNTHETIC_PROXY	Strategy_B	pseudo_chain_B	45	73.307143	high_H0	B	0.988277162	0.150000000	0.900676317	regime_2				Strategy A/B synthetic proxy activation	/Users/fujikijunichi/Desktop/MAXOMEGA/_paper_journal/paper_20260305_102018_audit_sensitivity/_STRATEGY_AB_PROXY_EMULATOR_ACTIVATION_SYNTHETIC_PROXY_RULE_REVIEW_FREEZE_V1_20260614_092028	diagnostic_proxy_emulator_only
strategy_ab_activation_synthetic_proxy_payload_v1	v1	SYNTHETIC_PROXY	Strategy_B	pseudo_chain_B	46	73.592857	high_H0	B	0.957016210	0.150000000	0.916463463	regime_2				Strategy A/B synthetic proxy activation	/Users/fujikijunichi/Desktop/MAXOMEGA/_paper_journal/paper_20260305_102018_audit_sensitivity/_STRATEGY_AB_PROXY_EMULATOR_ACTIVATION_SYNTHETIC_PROXY_RULE_REVIEW_FREEZE_V1_20260614_092028	diagnostic_proxy_emulator_only
strategy_ab_activation_synthetic_proxy_payload_v1	v1	SYNTHETIC_PROXY	Strategy_B	pseudo_chain_B	47	73.878571	high_H0	B	0.908022638	0.150000000	0.929936497	regime_2				Strategy A/B synthetic proxy activation	/Users/fujikijunichi/Desktop/MAXOMEGA/_paper_journal/paper_20260305_102018_audit_sensitivity/_STRATEGY_AB_PROXY_EMULATOR_ACTIVATION_SYNTHETIC_PROXY_RULE_REVIEW_FREEZE_V1_20260614_092028	diagnostic_proxy_emulator_only
strategy_ab_activation_synthetic_proxy_payload_v1	v1	SYNTHETIC_PROXY	Strategy_B	pseudo_chain_B	48	74.164286	high_H0	B	0.844133051	0.150000000	0.941375559	regime_2				Strategy A/B synthetic proxy activation	/Users/fujikijunichi/Desktop/MAXOMEGA/_paper_journal/paper_20260305_102018_audit_sensitivity/_STRATEGY_AB_PROXY_EMULATOR_ACTIVATION_SYNTHETIC_PROXY_RULE_REVIEW_FREEZE_V1_20260614_092028	diagnostic_proxy_emulator_only
strategy_ab_activation_synthetic_proxy_payload_v1	v1	SYNTHETIC_PROXY	Strategy_B	pseudo_chain_B	49	74.450000	high_H0	B	0.768886050	0.150000000	0.951045316	regime_2				Strategy A/B synthetic proxy activation	/Users/fujikijunichi/Desktop/MAXOMEGA/_paper_journal/paper_20260305_102018_audit_sensitivity/_STRATEGY_AB_PROXY_EMULATOR_ACTIVATION_SYNTHETIC_PROXY_RULE_REVIEW_FREEZE_V1_20260614_092028	diagnostic_proxy_emulator_only
strategy_ab_activation_synthetic_proxy_payload_v1	v1	SYNTHETIC_PROXY	Strategy_B	pseudo_chain_B	50	74.735714	high_H0	B	0.686198723	0.150000000	0.959189250	regime_2				Strategy A/B synthetic proxy activation	/Users/fujikijunichi/Desktop/MAXOMEGA/_paper_journal/paper_20260305_102018_audit_sensitivity/_STRATEGY_AB_PROXY_EMULATOR_ACTIVATION_SYNTHETIC_PROXY_RULE_REVIEW_FREEZE_V1_20260614_092028	diagnostic_proxy_emulator_only
strategy_ab_activation_synthetic_proxy_payload_v1	v1	SYNTHETIC_PROXY	Strategy_B	pseudo_chain_B	51	75.021429	high_H0	B	0.600032365	0.150000000	0.966026782	regime_2				Strategy A/B synthetic proxy activation	/Users/fujikijunichi/Desktop/MAXOMEGA/_paper_journal/paper_20260305_102018_audit_sensitivity/_STRATEGY_AB_PROXY_EMULATOR_ACTIVATION_SYNTHETIC_PROXY_RULE_REVIEW_FREEZE_V1_20260614_092028	diagnostic_proxy_emulator_only
strategy_ab_activation_synthetic_proxy_payload_v1	v1	SYNTHETIC_PROXY	Strategy_B	pseudo_chain_B	52	75.307143	high_H0	B	0.514086613	0.150000000	0.971752474	regime_2				Strategy A/B synthetic proxy activation	/Users/fujikijunichi/Desktop/MAXOMEGA/_paper_journal/paper_20260305_102018_audit_sensitivity/_STRATEGY_AB_PROXY_EMULATOR_ACTIVATION_SYNTHETIC_PROXY_RULE_REVIEW_FREEZE_V1_20260614_092028	diagnostic_proxy_emulator_only
strategy_ab_activation_synthetic_proxy_payload_v1	v1	SYNTHETIC_PROXY	Strategy_B	pseudo_chain_B	53	75.592857	high_H0	B	0.431553616	0.150000000	0.976536622	regime_2				Strategy A/B synthetic proxy activation	/Users/fujikijunichi/Desktop/MAXOMEGA/_paper_journal/paper_20260305_102018_audit_sensitivity/_STRATEGY_AB_PROXY_EMULATOR_ACTIVATION_SYNTHETIC_PROXY_RULE_REVIEW_FREEZE_V1_20260614_092028	diagnostic_proxy_emulator_only
strategy_ab_activation_synthetic_proxy_payload_v1	v1	SYNTHETIC_PROXY	Strategy_B	pseudo_chain_B	54	75.878571	high_H0	B	0.354952364	0.150000000	0.980526739	regime_2				Strategy A/B synthetic proxy activation	/Users/fujikijunichi/Desktop/MAXOMEGA/_paper_journal/paper_20260305_102018_audit_sensitivity/_STRATEGY_AB_PROXY_EMULATOR_ACTIVATION_SYNTHETIC_PROXY_RULE_REVIEW_FREEZE_V1_20260614_092028	diagnostic_proxy_emulator_only
strategy_ab_activation_synthetic_proxy_payload_v1	v1	SYNTHETIC_PROXY	Strategy_B	pseudo_chain_B	55	76.164286	high_H0	B	0.286050185	0.150000000	0.983849530	regime_2				Strategy A/B synthetic proxy activation	/Users/fujikijunichi/Desktop/MAXOMEGA/_paper_journal/paper_20260305_102018_audit_sensitivity/_STRATEGY_AB_PROXY_EMULATOR_ACTIVATION_SYNTHETIC_PROXY_RULE_REVIEW_FREEZE_V1_20260614_092028	diagnostic_proxy_emulator_only
strategy_ab_activation_synthetic_proxy_payload_v1	v1	SYNTHETIC_PROXY	Strategy_B	pseudo_chain_B	56	76.450000	high_H0	B	0.225866198	0.150000000	0.986613082	regime_2				Strategy A/B synthetic proxy activation	/Users/fujikijunichi/Desktop/MAXOMEGA/_paper_journal/paper_20260305_102018_audit_sensitivity/_STRATEGY_AB_PROXY_EMULATOR_ACTIVATION_SYNTHETIC_PROXY_RULE_REVIEW_FREEZE_V1_20260614_092028	diagnostic_proxy_emulator_only
strategy_ab_activation_synthetic_proxy_payload_v1	v1	SYNTHETIC_PROXY	Strategy_B	pseudo_chain_B	57	76.735714	high_H0	B	0.174741917	0.150000000	0.988909086	regime_2				Strategy A/B synthetic proxy activation	/Users/fujikijunichi/Desktop/MAXOMEGA/_paper_journal/paper_20260305_102018_audit_sensitivity/_STRATEGY_AB_PROXY_EMULATOR_ACTIVATION_SYNTHETIC_PROXY_RULE_REVIEW_FREEZE_V1_20260614_092028	diagnostic_proxy_emulator_only
strategy_ab_activation_synthetic_proxy_payload_v1	v1	SYNTHETIC_PROXY	Strategy_B	pseudo_chain_B	58	77.021429	high_H0	B	0.132458490	0.150000000	0.990814966	regime_2				Strategy A/B synthetic proxy activation	/Users/fujikijunichi/Desktop/MAXOMEGA/_paper_journal/paper_20260305_102018_audit_sensitivity/_STRATEGY_AB_PROXY_EMULATOR_ACTIVATION_SYNTHETIC_PROXY_RULE_REVIEW_FREEZE_V1_20260614_092028	diagnostic_proxy_emulator_only
strategy_ab_activation_synthetic_proxy_payload_v1	v1	SYNTHETIC_PROXY	Strategy_B	pseudo_chain_B	59	77.307143	high_H0	B	0.098378308	0.150000000	0.992395855	regime_2				Strategy A/B synthetic proxy activation	/Users/fujikijunichi/Desktop/MAXOMEGA/_paper_journal/paper_20260305_102018_audit_sensitivity/_STRATEGY_AB_PROXY_EMULATOR_ACTIVATION_SYNTHETIC_PROXY_RULE_REVIEW_FREEZE_V1_20260614_092028	diagnostic_proxy_emulator_only
strategy_ab_activation_synthetic_proxy_payload_v1	v1	SYNTHETIC_PROXY	Strategy_B	pseudo_chain_B	60	77.592857	high_H0	B	0.071590558	0.150000000	0.993706376	regime_2				Strategy A/B synthetic proxy activation	/Users/fujikijunichi/Desktop/MAXOMEGA/_paper_journal/paper_20260305_102018_audit_sensitivity/_STRATEGY_AB_PROXY_EMULATOR_ACTIVATION_SYNTHETIC_PROXY_RULE_REVIEW_FREEZE_V1_20260614_092028	diagnostic_proxy_emulator_only
strategy_ab_activation_synthetic_proxy_payload_v1	v1	SYNTHETIC_PROXY	Strategy_B	pseudo_chain_B	61	77.878571	high_H0	B	0.051044504	0.150000000	0.994792224	regime_2				Strategy A/B synthetic proxy activation	/Users/fujikijunichi/Desktop/MAXOMEGA/_paper_journal/paper_20260305_102018_audit_sensitivity/_STRATEGY_AB_PROXY_EMULATOR_ACTIVATION_SYNTHETIC_PROXY_RULE_REVIEW_FREEZE_V1_20260614_092028	diagnostic_proxy_emulator_only
strategy_ab_activation_synthetic_proxy_payload_v1	v1	SYNTHETIC_PROXY	Strategy_B	pseudo_chain_B	62	78.164286	high_H0	B	0.035659815	0.150000000	0.995691541	regime_2				Strategy A/B synthetic proxy activation	/Users/fujikijunichi/Desktop/MAXOMEGA/_paper_journal/paper_20260305_102018_audit_sensitivity/_STRATEGY_AB_PROXY_EMULATOR_ACTIVATION_SYNTHETIC_PROXY_RULE_REVIEW_FREEZE_V1_20260614_092028	diagnostic_proxy_emulator_only
strategy_ab_activation_synthetic_proxy_payload_v1	v1	SYNTHETIC_PROXY	Strategy_B	pseudo_chain_B	63	78.450000	high_H0	B	0.024408777	0.150000000	0.996436113	regime_2				Strategy A/B synthetic proxy activation	/Users/fujikijunichi/Desktop/MAXOMEGA/_paper_journal/paper_20260305_102018_audit_sensitivity/_STRATEGY_AB_PROXY_EMULATOR_ACTIVATION_SYNTHETIC_PROXY_RULE_REVIEW_FREEZE_V1_20260614_092028	diagnostic_proxy_emulator_only
